20:44:58.791 INFO     Starting ED Autopilot V1.7.0 beta 1.
20:45:02.289 DEBUG    Journal*.log: read: 1620 ship: {'time': 272, 'odyssey': True, 'status': 'starting_undocking', 'type': 'panthermkii', 'location': 'Wally Bei', 'star_class': 'K', 'target': 'LHS 3246', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Malerba Orbital', 'dist_jumped': 13.503, 'jumps_remains': 2, 'fuel_capacity': 128.0, 'fuel_level': 96.293243, 'fuel_percent': 75, 'is_scooping': False, 'cur_star_system': 'Wally Bei', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': 'Malerba Orbital', 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1621 ship: {'time': 272, 'odyssey': True, 'status': 'in_undocking', 'type': 'panthermkii', 'location': 'Wally Bei', 'star_class': 'K', 'target': 'LHS 3246', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Malerba Orbital', 'dist_jumped': 13.503, 'jumps_remains': 2, 'fuel_capacity': 128.0, 'fuel_level': 96.293243, 'fuel_percent': 75, 'is_scooping': False, 'cur_star_system': 'Wally Bei', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': 'Malerba Orbital', 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1622 ship: {'time': 272, 'odyssey': True, 'status': 'in_space', 'type': 'panthermkii', 'location': 'Wally Bei', 'star_class': 'K', 'target': 'LHS 3246', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Malerba Orbital', 'dist_jumped': 13.503, 'jumps_remains': 2, 'fuel_capacity': 128.0, 'fuel_level': 96.293243, 'fuel_percent': 75, 'is_scooping': False, 'cur_star_system': 'Wally Bei', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': 'Malerba Orbital', 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1624 ship: {'time': 272, 'odyssey': True, 'status': 'starting_supercruise', 'type': 'panthermkii', 'location': 'Wally Bei', 'star_class': 'K', 'target': 'LHS 3246', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Malerba Orbital', 'dist_jumped': 13.503, 'jumps_remains': 2, 'fuel_capacity': 128.0, 'fuel_level': 96.293243, 'fuel_percent': 75, 'is_scooping': False, 'cur_star_system': 'Wally Bei', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1627 ship: {'time': 272, 'odyssey': True, 'status': 'in_supercruise', 'type': 'panthermkii', 'location': 'Wally Bei', 'star_class': 'K', 'target': 'LHS 3246', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Malerba Orbital', 'dist_jumped': 13.503, 'jumps_remains': 2, 'fuel_capacity': 128.0, 'fuel_level': 96.293243, 'fuel_percent': 75, 'is_scooping': False, 'cur_star_system': 'Wally Bei', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1639 ship: {'time': 272, 'odyssey': True, 'status': 'in_space', 'type': 'panthermkii', 'location': 'Wally Bei', 'star_class': 'K', 'target': 'LHS 3246', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Wally Bei', 'dist_jumped': 13.503, 'jumps_remains': 2, 'fuel_capacity': 128.0, 'fuel_level': 96.293243, 'fuel_percent': 75, 'is_scooping': False, 'cur_star_system': 'Wally Bei', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1657 ship: {'time': 272, 'odyssey': True, 'status': 'starting_hyperspace', 'type': 'panthermkii', 'location': 'Wally Bei', 'star_class': 'M', 'target': 'LHS 3246', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Wally Bei', 'dist_jumped': 13.503, 'jumps_remains': 2, 'fuel_capacity': 128.0, 'fuel_level': 96.293243, 'fuel_percent': 75, 'is_scooping': False, 'cur_star_system': 'Wally Bei', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1660 ship: {'time': 272, 'odyssey': True, 'status': 'starting_hyperspace', 'type': 'panthermkii', 'location': 'Wally Bei', 'star_class': 'M', 'target': 'LHS 412', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Wally Bei', 'dist_jumped': 13.503, 'jumps_remains': 1, 'fuel_capacity': 128.0, 'fuel_level': 96.293243, 'fuel_percent': 75, 'is_scooping': False, 'cur_star_system': 'Wally Bei', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1662 ship: {'time': 272, 'odyssey': True, 'status': 'in_supercruise', 'type': 'panthermkii', 'location': 'LHS 3246', 'star_class': 'M', 'target': 'LHS 412', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Wally Bei', 'dist_jumped': 20.849, 'jumps_remains': 1, 'fuel_capacity': 128.0, 'fuel_level': 121.590469, 'fuel_percent': 95, 'is_scooping': False, 'cur_star_system': 'LHS 3246', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1676 ship: {'time': 272, 'odyssey': True, 'status': 'starting_hyperspace', 'type': 'panthermkii', 'location': 'LHS 3246', 'star_class': 'M', 'target': 'LHS 412', 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Wally Bei', 'dist_jumped': 20.849, 'jumps_remains': 1, 'fuel_capacity': 128.0, 'fuel_level': 121.590469, 'fuel_percent': 95, 'is_scooping': False, 'cur_star_system': 'LHS 3246', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1679 ship: {'time': 272, 'odyssey': True, 'status': 'starting_hyperspace', 'type': 'panthermkii', 'location': 'LHS 3246', 'star_class': 'M', 'target': None, 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Wally Bei', 'dist_jumped': 20.849, 'jumps_remains': 0, 'fuel_capacity': 128.0, 'fuel_level': 121.590469, 'fuel_percent': 95, 'is_scooping': False, 'cur_star_system': 'LHS 3246', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1681 ship: {'time': 272, 'odyssey': True, 'status': 'in_supercruise', 'type': 'panthermkii', 'location': 'LHS 412', 'star_class': 'M', 'target': None, 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Wally Bei', 'dist_jumped': 14.411, 'jumps_remains': 0, 'fuel_capacity': 128.0, 'fuel_level': 119.289619, 'fuel_percent': 93, 'is_scooping': False, 'cur_star_system': 'LHS 412', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': None, 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1711 ship: {'time': 272, 'odyssey': True, 'status': 'in_supercruise', 'type': 'panthermkii', 'location': 'LHS 412', 'star_class': 'M', 'target': None, 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Wally Bei', 'dist_jumped': 14.411, 'jumps_remains': 0, 'fuel_capacity': 128.0, 'fuel_level': 119.289619, 'fuel_percent': 93, 'is_scooping': False, 'cur_star_system': 'LHS 412', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': 'Dejager Memorial', 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1718 ship: {'time': 272, 'odyssey': True, 'status': 'in_space', 'type': 'panthermkii', 'location': 'LHS 412', 'star_class': 'M', 'target': None, 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Dejager Memorial', 'dist_jumped': 14.411, 'jumps_remains': 0, 'fuel_capacity': 128.0, 'fuel_level': 119.289619, 'fuel_percent': 93, 'is_scooping': False, 'cur_star_system': 'LHS 412', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': 'Dejager Memorial', 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1723 ship: {'time': 272, 'odyssey': True, 'status': 'starting_docking', 'type': 'panthermkii', 'location': 'LHS 412', 'star_class': 'M', 'target': None, 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Dejager Memorial', 'dist_jumped': 14.411, 'jumps_remains': 0, 'fuel_capacity': 128.0, 'fuel_level': 119.289619, 'fuel_percent': 93, 'is_scooping': False, 'cur_star_system': 'LHS 412', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': 'Dejager Memorial', 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
20:45:02.289 DEBUG    Journal*.log: read: 1726 ship: {'time': 272, 'odyssey': True, 'status': 'dockinggranted', 'type': 'panthermkii', 'location': 'LHS 412', 'star_class': 'M', 'target': None, 'fighter_destroyed': False, 'shieldsup': True, 'under_attack': True, 'interdicted': True, 'no_dock_reason': 'Distance', 'mission_completed': 30, 'mission_redirected': 0, 'body': 'Dejager Memorial', 'dist_jumped': 14.411, 'jumps_remains': 0, 'fuel_capacity': 128.0, 'fuel_level': 119.289619, 'fuel_percent': 93, 'is_scooping': False, 'cur_star_system': 'LHS 412', 'cur_station': 'Malerba Orbital', 'cur_station_type': 'Orbis', 'cargo_capacity': 1232, 'ship_size': 'L', 'has_fuel_scoop': False, 'SupercruiseDestinationDrop_type': 'Dejager Memorial', 'has_adv_dock_comp': True, 'has_std_dock_comp': False, 'has_sco_fsd': True, 'StationServices': ['dock', 'autodock', 'commodities', 'contacts', 'exploration', 'missions', 'outfitting', 'crewlounge', 'rearm', 'refuel', 'repair', 'shipyard', 'tuning', 'engineer', 'missionsgenerated', 'facilitator', 'flightcontroller', 'stationoperations', 'powerplay', 'searchrescue', 'stationMenu', 'shop', 'livery', 'socialspace', 'bartender', 'vistagenomics', 'pioneersupplies', 'apexinterstellar', 'frontlinesolutions', 'registeringcolonisation']}
